=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
1733.78	139.323	0.073	0.998358	0.00286849	6.18173e-06	1.85833	1.16566e-14	1.11425	1.01837e-14	1.42212	1.00005	0.00245143	6.00685e-06	1.56107	1.13809e-14	1.98268	9.54409e-15	1.43201
1755.73	141.232	0.074	0.998359	0.00289267	6.2623e-06	1.85491	1.18348e-14	1.10683	1.02944e-14	1.41897	1.00005	0.00246997	6.09793e-06	1.561	1.1534e-14	1.98859	9.64276e-15	1.42904
1777.56	143.14	0.075	0.99836	0.00291643	6.34149e-06	1.85156	1.20053e-14	1.09927	1.03955e-14	1.41576	1.00005	0.00248808	6.18758e-06	1.56093	1.16783e-14	1.99463	9.73208e-15	1.42601
1799.4	145.049	0.076	0.998361	0.00293977	6.41929e-06	1.84828	1.21679e-14	1.09157	1.04867e-14	1.41247	1.00006	0.00250577	6.27577e-06	1.56087	1.18134e-14	2.00082	9.81185e-15	1.4229
1821.26	146.957	0.077	0.998362	0.00296268	6.49565e-06	1.84508	1.23224e-14	1.08371	1.0568e-14	1.4091	1.00006	0.00252304	6.36246e-06	1.5608	1.19393e-14	2.00716	9.88184e-15	1.41972
1843.37	148.866	0.078	0.998363	0.00298518	6.57058e-06	1.84194	1.24687e-14	1.07569	1.0639e-14	1.40566	1.00006	0.0025399	6.44765e-06	1.56074	1.20558e-14	2.01365	9.94192e-15	1.41647
1865.2	150.775	0.079	0.998364	0.00300727	6.64404e-06	1.83887	1.26065e-14	1.06751	1.06997e-14	1.40213	1.00006	0.00255635	6.5313e-06	1.56068	1.21626e-14	2.02031	9.99189e-15	1.41314
1887.07	152.683	0.08	0.998364	0.00302895	6.71602e-06	1.83586	1.27357e-14	1.05915	1.07498e-14	1.39852	1.00006	0.00257239	6.61339e-06	1.56062	1.22597e-14	2.02714	1.00316e-14	1.40973
1908.93	154.592	0.081	0.998365	0.00305022	6.7865e-06	1.8329	1.28564e-14	1.05062	1.07893e-14	1.39482	1.00006	0.00258802	6.6939e-06	1.56056	1.23469e-14	2.03415	1.0061e-14	1.40624
1930.83	156.5	0.082	0.998366	0.0030711	6.85548e-06	1.83001	1.29684e-14	1.04191	1.08181e-14	1.39103	1.00006	0.00260326	6.77282e-06	1.56051	1.24243e-14	2.04135	1.00801e-14	1.40265
