=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769780238
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
2528.64	104.015	0.0545	0.998264	0.00284163	6.77417e-06	1.8849	2.39338e-13	1.60128	2.41592e-13	1.65534	0.999654	0.00370932	1.37843e-05	1.61927	2.46963e-13	1.77744	2.40033e-13	1.65744
2555.28	104.97	0.055	0.998263	0.00287126	6.90409e-06	1.88151	2.57498e-13	1.60327	2.59931e-13	1.65646	0.99964	0.0037837	1.43438e-05	1.62025	2.65643e-13	1.77753	2.58328e-13	1.65852
2578.62	105.924	0.0555	0.998263	0.002901	7.03596e-06	1.87817	2.77113e-13	1.6053	2.79739e-13	1.65761	0.999625	0.00386009	1.49301e-05	1.62125	2.85815e-13	1.77765	2.78091e-13	1.65963
2603.74	106.878	0.056	0.998262	0.00293085	7.16979e-06	1.87488	2.98308e-13	1.60735	3.01143e-13	1.65878	0.999609	0.00393858	1.55448e-05	1.62228	3.07607e-13	1.7778	2.99449e-13	1.66077
2626.65	107.832	0.0565	0.998261	0.0029608	7.30562e-06	1.87164	3.21223e-13	1.60943	3.24282e-13	1.65999	0.999593	0.00401925	1.61896e-05	1.62334	3.31162e-13	1.77797	3.22544e-13	1.66193
2652.02	108.787	0.057	0.998261	0.00299087	7.44347e-06	1.86844	3.46009e-13	1.61155	3.4931e-13	1.66123	0.999576	0.00410221	1.68665e-05	1.62443	3.56635e-13	1.77818	3.47529e-13	1.66313
2676.18	109.741	0.0575	0.99826	0.00302106	7.58337e-06	1.86528	3.72834e-13	1.61369	3.76397e-13	1.6625	0.999558	0.00418757	1.75775e-05	1.62555	3.84198e-13	1.77842	3.74574e-13	1.66437
2702.05	110.695	0.058	0.998259	0.00305136	7.72534e-06	1.86218	4.01883e-13	1.61587	4.05728e-13	1.6638	0.99954	0.00427544	1.83249e-05	1.62671	4.14038e-13	1.77869	4.03863e-13	1.66563
2728.61	111.649	0.0585	0.998258	0.00308178	7.86942e-06	1.85911	4.33356e-13	1.61809	4.37505e-13	1.66514	0.99952	0.00436594	1.91111e-05	1.6279	4.46362e-13	1.779	4.35601e-13	1.66694
2751.78	112.604	0.059	0.998257	0.00311231	8.01563e-06	1.85609	4.67477e-13	1.62034	4.71955e-13	1.66652	0.999499	0.0044592	1.99387e-05	1.62912	4.81397e-13	1.77934	4.70013e-13	1.66828
2777.03	113.558	0.0595	0.998257	0.00314297	8.164e-06	1.85311	5.04492e-13	1.62264	5.09325e-13	1.66794	0.999477	0.00455535	2.08105e-05	1.63039	5.19396e-13	1.77973	5.07349e-13	1.66966
2802.61	114.512	0.06	0.998256	0.00317375	8.31456e-06	1.85017	5.44674e-13	1.62497	5.49891e-13	1.6694	0.999454	0.00465455	2.17296e-05	1.63169	5.60637e-13	1.78016	5.47883e-13	1.67109
2827.24	115.467	0.0605	0.998255	0.00320465	8.46734e-06	1.84727	5.88321e-13	1.62734	5.93953e-13	1.6709	0.99943	0.00475695	2.26993e-05	1.63304	6.05426e-13	1.78063	5.91917e-13	1.67256
2852.34	116.421	0.061	0.998254	0.00323568	8.62238e-06	1.84441	6.35769e-13	1.62977	6.4185e-13	1.67246	0.999404	0.0048627	2.37234e-05	1.63444	6.54103e-13	1.78116	6.3979e-13	1.67407
2876.28	117.375	0.0615	0.998253	0.00326683	8.7797e-06	1.84159	6.87384e-13	1.63223	6.93951e-13	1.67406	0.999377	0.004972	2.48057e-05	1.63588	7.07046e-13	1.78173	6.91873e-13	1.67564
2901.87	118.329	0.062	0.998252	0.00329812	8.93934e-06	1.8388	7.43577e-13	1.63475	7.5067e-13	1.67571	0.999348	0.00508502	2.59507e-05	1.63737	7.64672e-13	1.78235	7.4858e-13	1.67726
2927.67	119.284	0.0625	0.998251	0.00332953	9.10132e-06	1.83606	8.04805e-13	1.63732	8.12467e-13	1.67742	0.999317	0.00520198	2.7163e-05	1.63891	8.27448e-13	1.78304	8.10371e-13	1.67893
2951.1	120.238	0.063	0.998251	0.00336108	9.26569e-06	1.83335	8.71572e-13	1.63994	8.79852e-13	1.67918	0.999285	0.00532309	2.84478e-05	1.64051	8.95888e-13	1.78378	8.77758e-13	1.68066
2977	121.192	0.0635	0.99825	0.00339276	9.43247e-06	1.83067	9.44446e-13	1.64263	9.53396e-13	1.681	0.999251	0.00544858	2.98109e-05	1.64217	9.70574e-13	1.78458	9.51314e-13	1.68245
3001.2	122.146	0.064	0.998249	0.00342458	9.6017e-06	1.82803	1.02406e-12	1.64537	1.03373e-12	1.68289	0.999214	0.00557872	3.12585e-05	1.64389	1.05215e-12	1.78546	1.03167e-12	1.6843
3025.38	123.101	0.0645	0.998248	0.00345653	9.77342e-06	1.82543	1.11111e-12	1.64818	1.12158e-12	1.68485	0.999175	0.00571376	3.27976e-05	1.64568	1.14133e-12	1.7864	1.11955e-12	1.68623
3052.82	124.055	0.065	0.998247	0.00348863	9.94766e-06	1.82286	1.2064e-12	1.65106	1.21772e-12	1.68688	0.999134	0.005854	3.44356e-05	1.64753	1.23893e-12	1.78742	1.21575e-12	1.68822
3082.28	125.009	0.0655	0.998246	0.00352086	1.01245e-05	1.82032	1.3108e-12	1.65401	1.32307e-12	1.68898	0.99909	0.00599976	3.61811e-05	1.64947	1.34584e-12	1.78851	1.32116e-12	1.6903
3105.41	125.964	0.066	0.998245	0.00355324	1.03039e-05	1.81781	1.42533e-12	1.65704	1.43861e-12	1.69117	0.999043	0.00615138	3.80433e-05	1.65148	1.46311e-12	1.7897	1.43679e-12	1.69245
3129.48	126.918	0.0665	0.998244	0.00358577	1.04859e-05	1.81534	1.55111e-12	1.66015	1.5655e-12	1.69344	0.998993	0.00630922	4.00325e-05	1.65357	1.59185e-12	1.79097	1.56378e-12	1.69469
3153.55	127.872	0.067	0.998243	0.00361844	1.06706e-05	1.81289	1.6894e-12	1.66335	1.705e-12	1.69581	0.99894	0.0064737	4.21602e-05	1.65575	1.73339e-12	1.79233	1.70341e-12	1.69702
3178.44	128.826	0.0675	0.998242	0.00365127	1.0858e-05	1.81048	1.84164e-12	1.66665	1.85856e-12	1.69827	0.998882	0.00664525	4.44392e-05	1.65803	1.88917e-12	1.7938	1.85714e-12	1.69946
3204.89	129.781	0.068	0.998241	0.00368424	1.10482e-05	1.8081	2.00946e-12	1.67004	2.02783e-12	1.70084	0.998821	0.00682434	4.68836e-05	1.66042	2.06086e-12	1.79538	2.0266e-12	1.70199
3229.17	130.735	0.0685	0.99824	0.00371737	1.12412e-05	1.80575	2.19471e-12	1.67355	2.21466e-12	1.70352	0.998754	0.00701149	4.95096e-05	1.66291	2.25034e-12	1.79707	2.21366e-12	1.70464
3255.27	131.689	0.069	0.998239	0.00375066	1.1437e-05	1.80343	2.39949e-12	1.67717	2.42117e-12	1.70632	0.998683	0.00720726	5.23348e-05	1.66552	2.45977e-12	1.79889	2.42046e-12	1.70741
3282.01	132.643	0.0695	0.998238	0.0037841	1.16357e-05	1.80113	2.62621e-12	1.68092	2.6498e-12	1.70925	0.998606	0.00741228	5.53796e-05	1.66825	2.69159e-12	1.80084	2.64941e-12	1.71031
3306.34	133.598	0.07	0.998237	0.0038177	1.18373e-05	1.79887	2.87763e-12	1.6848	2.90331e-12	1.71232	0.998524	0.00762722	5.86665e-05	1.67112	2.94861e-12	1.80294	2.9033e-12	1.71334
3330.32	134.552	0.0705	0.998235	0.00385146	1.20418e-05	1.79663	3.15689e-12	1.68882	3.18488e-12	1.71553	0.998434	0.00785283	6.22213e-05	1.67414	3.23406e-12	1.80518	3.18532e-12	1.71653
3356.76	135.506	0.071	0.998234	0.00388539	1.22494e-05	1.79442	3.46765e-12	1.693	3.49817e-12	1.71891	0.998337	0.00808993	6.6073e-05	1.67731	3.55163e-12	1.80759	3.49915e-12	1.71988
3382.13	136.46	0.0715	0.998233	0.00391949	1.24601e-05	1.79224	3.81409e-12	1.69735	3.84742e-12	1.72246	0.998231	0.00833941	7.02548e-05	1.68066	3.90561e-12	1.81018	3.84901e-12	1.7234
3407.42	137.415	0.072	0.998232	0.00395375	1.26739e-05	1.79008	4.20107e-12	1.70188	4.23751e-12	1.7262	0.998117	0.00860229	7.48044e-05	1.68419	4.30094e-12	1.81297	4.23982e-12	1.72711
3432.06	138.369	0.0725	0.998231	0.00398819	1.28908e-05	1.78795	4.63426e-12	1.70661	4.67413e-12	1.73014	0.997991	0.00887967	7.97652e-05	1.68792	4.7434e-12	1.81596	4.67729e-12	1.73102
3455.15	139.323	0.073	0.99823	0.00402279	1.31109e-05	1.78584	5.12022e-12	1.71156	5.16392e-12	1.7343	0.997855	0.00917278	8.51869e-05	1.69187	5.23968e-12	1.81918	5.16805e-12	1.73516
3480.8	140.278	0.0735	0.998228	0.00405758	1.33343e-05	1.78376	5.66668e-12	1.71675	5.71463e-12	1.73871	0.997705	0.00948299	9.1127e-05	1.69606	5.79764e-12	1.82264	5.7199e-12	1.73953
3505.99	141.232	0.074	0.998227	0.00409254	1.3561e-05	1.78171	6.28269e-12	1.7222	6.33538e-12	1.74338	0.99754	0.00981183	9.7652e-05	1.70051	6.42651e-12	1.82638	6.34198e-12	1.74418
3529.38	142.186	0.0745	0.998226	0.00412768	1.37911e-05	1.77967	6.97892e-12	1.72793	7.03692e-12	1.74834	0.997359	0.010161	0.000104839	1.70525	7.13716e-12	1.8304	7.04508e-12	1.74911
3554.74	143.14	0.075	0.998225	0.00416301	1.40246e-05	1.77767	7.76806e-12	1.73397	7.832e-12	1.75361	0.997158	0.0105325	0.000112779	1.7103	7.9425e-12	1.83476	7.84197e-12	1.75436
3580.46	144.095	0.0755	0.998223	0.00419852	1.42615e-05	1.77568	8.66515e-12	1.74036	8.73578e-12	1.75924	0.996936	0.0109284	0.000121578	1.7157	8.85787e-12	1.83947	8.74787e-12	1.75996
3604.52	145.049	0.076	0.998222	0.00423422	1.4502e-05	1.77372	9.68823e-12	1.74713	9.76641e-12	1.76526	0.996689	0.0113512	0.00013136	1.72149	9.90162e-12	1.84457	9.78098e-12	1.76595
3629.42	146.003	0.0765	0.998221	0.00427011	1.47461e-05	1.77178	1.0859e-11	1.75433	1.09457e-11	1.77171	0.996413	0.0118036	0.000142275	1.7277	1.10958e-11	1.85011	1.09632e-11	1.77237
3655.26	146.957	0.077	0.998219	0.0043062	1.49938e-05	1.76987	1.22036e-11	1.76201	1.23e-11	1.77864	0.996105	0.0122889	0.0001545	1.73439	1.24672e-11	1.85613	1.23209e-11	1.77927
3680.28	147.912	0.0775	0.998218	0.00434248	1.52452e-05	1.76798	1.37539e-11	1.77021	1.38614e-11	1.7861	0.995757	0.0128106	0.000168246	1.74161	1.40481e-11	1.8627	1.38863e-11	1.78671
3706.22	148.866	0.078	0.998216	0.00437896	1.55004e-05	1.7661	1.5549e-11	1.77901	1.56691e-11	1.79417	0.995365	0.0133727	0.000183771	1.74943	1.58783e-11	1.86987	1.56989e-11	1.79476
3731.72	149.82	0.0785	0.998215	0.00441564	1.57594e-05	1.76425	1.76369e-11	1.78849	1.77716e-11	1.80292	0.99492	0.0139801	0.000201385	1.75793	1.80067e-11	1.87773	1.7807e-11	1.80348
3758.06	150.775	0.079	0.998214	0.00445252	1.60223e-05	1.76243	2.00772e-11	1.79873	2.02287e-11	1.81243	0.994412	0.0146381	0.000221471	1.76719	2.0494e-11	1.88637	2.02709e-11	1.81297
3781.59	151.729	0.0795	0.998212	0.00448961	1.62891e-05	1.76062	2.29446e-11	1.80985	2.31156e-11	1.82283	0.99383	0.015353	0.000244497	1.77733	2.34161e-11	1.89589	2.31658e-11	1.82335
3807.16	152.683	0.08	0.998211	0.00452692	1.656e-05	1.75883	2.6333e-11	1.82196	2.65267e-11	1.83424	0.993158	0.0161319	0.00027105	1.78847	2.68687e-11	1.90643	2.65867e-11	1.83473
3832.17	153.637	0.0805	0.998209	0.00456443	1.68349e-05	1.75706	3.0362e-11	1.83524	3.05825e-11	1.8468	0.992379	0.0169832	0.000301862	1.80077	3.09734e-11	1.91813	3.06542e-11	1.84727
3857.91	154.592	0.081	0.998208	0.00460216	1.71141e-05	1.75532	3.51851e-11	1.84985	3.54372e-11	1.86071	0.991469	0.0179166	0.00033786	1.81441	3.58865e-11	1.93118	3.55233e-11	1.86116
3885.21	155.546	0.0815	0.998206	0.00464011	1.73974e-05	1.75359	4.10013e-11	1.86603	4.12911e-11	1.8762	0.990397	0.0189431	0.000380231	1.82963	4.18103e-11	1.94582	4.13946e-11	1.87662
3910.78	156.5	0.082	0.998204	0.00467828	1.76851e-05	1.75188	4.80712e-11	1.88406	4.84062e-11	1.89354	0.989124	0.0200756	0.000430505	1.84669	4.901e-11	1.96232	4.85314e-11	1.89394
3935.52	157.454	0.0825	0.998203	0.00471668	1.79771e-05	1.7502	5.67403e-11	1.90429	5.713e-11	1.91309	0.987602	0.0213284	0.000490678	1.86595	5.7837e-11	1.98102	5.72821e-11	1.91347
3959.77	158.409	0.083	0.998201	0.0047553	1.82735e-05	1.74853	6.74716e-11	1.92716	6.79281e-11	1.93528	0.985761	0.0227178	0.000563387	1.88786	6.87621e-11	2.00238	6.8114e-11	1.93563
3985.86	159.363	0.0835	0.9982	0.00479416	1.85745e-05	1.74688	8.08927e-11	1.95322	8.14318e-11	1.96066	0.983514	0.0242608	0.000652144	1.91295	8.24239e-11	2.02693	8.16604e-11	1.961
4010.54	160.317	0.084	0.998198	0.00483325	1.88801e-05	1.74524	9.78655e-11	1.98318	9.85075e-11	1.98996	0.98074	0.0259745	0.00076169	1.94195	9.96985e-11	2.05541	9.87909e-11	1.99028
4033.91	161.271	0.0845	0.998196	0.00487258	1.91904e-05	1.74363	1.19585e-10	2.01799	1.20357e-10	2.02411	0.977275	0.0278726	0.000898477	1.9758	1.21801e-10	2.08874	1.20711e-10	2.0244
4056.06	162.226	0.085	0.998194	0.00491215	1.95055e-05	1.74204	1.47724e-10	2.05885	1.48663e-10	2.06432	0.972896	0.029959	0.00107134	2.0157	1.50433e-10	2.12814	1.4911e-10	2.06459
4077.98	163.18	0.0855	0.998193	0.00495196	1.98254e-05	1.74046	1.84635e-10	2.10739	1.85788e-10	2.11221	0.967294	0.032215	0.00129241	2.06329	1.87984e-10	2.17523	1.86359e-10	2.11247
4101.51	164.134	0.086	0.998191	0.00499202	2.01503e-05	1.7389	2.33602e-10	2.16578	2.35036e-10	2.16996	0.960053	0.0345734	0.0015781	2.12072	2.37795e-10	2.23218	2.35772e-10	2.17019
4127.02	165.089	0.0865	0.998189	0.00503234	2.04801e-05	1.73736	2.99109e-10	2.2369	3.00912e-10	2.24044	0.950626	0.0368675	0.00194994	2.19088	3.0442e-10	2.30187	3.01873e-10	2.24066
4151.57	166.043	0.087	0.998187	0.00507291	2.08151e-05	1.73583	3.86869e-10	2.32453	3.8916e-10	2.32745	0.938361	0.0387377	0.00243362	2.27756	3.93664e-10	2.38809	3.90425e-10	2.32764
4176.14	166.997	0.0875	0.998185	0.00511374	2.11553e-05	1.73432	5.02965e-10	2.43341	5.05888e-10	2.4357	0.922658	0.0394746	0.00305267	2.38548	5.11702e-10	2.49557	5.0756e-10	2.43588
4201.44	167.951	0.088	0.998183	0.00515483	2.15009e-05	1.73283	6.50506e-10	2.56879	6.54215e-10	2.57047	0.903467	0.0378245	0.00380898	2.51991	6.61683e-10	2.62956	6.56413e-10	2.57063
4225.12	168.906	0.0885	0.998181	0.00519618	2.18518e-05	1.73136	8.21608e-10	2.73484	8.262e-10	2.73591	0.882348	0.031979	0.0046408	2.68501	8.35568e-10	2.79423	8.29019e-10	2.73605
4248	169.86	0.089	0.998179	0.00523781	2.22081e-05	1.7299	9.86176e-10	2.93119	9.91579e-10	2.93165	0.863742	0.0203668	0.00537293	2.88041	1.00275e-09	2.98922	9.95012e-10	2.93178
4271.61	170.814	0.0895	0.998177	0.00527971	2.25701e-05	1.72846	1.09266e-09	-3.13455	1.09853e-09	-3.13468	0.854346	0.00366076	0.00574151	3.09691	1.11082e-09	-3.07787	1.10238e-09	-3.13457
4296.73	171.768	0.09	0.998175	0.00532188	2.29378e-05	1.72703	1.10025e-09	-2.91416	1.10603e-09	-2.91488	0.858514	-0.0140126	0.00557531	-2.96684	1.11833e-09	-2.85882	1.10996e-09	-2.91479
4318.85	172.723	0.0905	0.998173	0.00536434	2.33113e-05	1.72562	1.01603e-09	-2.71046	1.02126e-09	-2.71176	0.873969	-0.0277857	0.00496452	-2.76408	1.03254e-09	-2.65644	1.02494e-09	-2.71169
4340.87	173.677	0.091	0.998171	0.00540709	2.36907e-05	1.72422	8.84036e-10	-2.53548	8.88479e-10	-2.53736	0.894235	-0.0357678	0.00416469	-2.59005	8.98234e-10	-2.48278	8.9172e-10	-2.5373
4362.9	174.631	0.0915	0.998169	0.00545013	2.40761e-05	1.72284	7.45979e-10	-2.39173	7.49643e-10	-2.39418	0.91393	-0.038969	0.00338792	-2.44725	7.57823e-10	-2.34033	7.52409e-10	-2.39414
4384.82	175.586	0.092	0.998167	0.00549346	2.44677e-05	1.72148	6.23534e-10	-2.27589	6.26526e-10	-2.2789	0.930626	-0.0392078	0.00272968	-2.33235	6.3332e-10	-2.22578	6.28863e-10	-2.27888
4406.85	176.54	0.0925	0.998165	0.0055371	2.48655e-05	1.72013	5.22714e-10	-2.18277	5.25162e-10	-2.18634	0.943925	-0.0379151	0.0022055	-2.24018	5.30823e-10	-2.13393	5.27141e-10	-2.18633
4429.6	177.494	0.093	0.998162	0.00558103	2.52697e-05	1.71879	4.42213e-10	-2.10742	4.44233e-10	-2.11153	0.954265	-0.0359562	0.0017981	-2.16577	4.48993e-10	-2.05984	4.45924e-10	-2.11154
4454.95	178.448	0.0935	0.99816	0.00562528	2.56805e-05	1.71747	3.78504e-10	-2.04577	3.80189e-10	-2.05043	0.962264	-0.0337921	0.00148299	-2.10507	3.84239e-10	-1.99944	3.8165e-10	-2.05045
4478.23	179.403	0.094	0.998158	0.00566983	2.60978e-05	1.71617	3.27979e-10	-1.99471	3.29402e-10	-1.9999	0.968483	-0.0316492	0.00123807	-2.05495	3.3289e-10	-1.94961	3.30679e-10	-1.99994
4501.29	180.357	0.0945	0.998155	0.00571471	2.65219e-05	1.71488	2.87616e-10	-1.95188	2.8883e-10	-1.9576	0.973364	-0.029629	0.00104589	-2.01306	2.91871e-10	-1.908	2.89959e-10	-1.95765
4523.46	181.311	0.095	0.998153	0.00575991	2.69528e-05	1.7136	2.55061e-10	-1.91553	2.56108e-10	-1.92177	0.977238	-0.0277697	0.000893373	-1.97765	2.58789e-10	-1.87286	2.57117e-10	-1.92183
4545.74	182.265	0.0955	0.998151	0.00580543	2.73908e-05	1.71234	2.28531e-10	-1.88433	2.29443e-10	-1.89108	0.980349	-0.0260784	0.000770889	-1.94739	2.31832e-10	-1.84285	2.30355e-10	-1.89115
4567.69	183.22	0.096	0.998148	0.00585129	2.78359e-05	1.71109	2.06691e-10	-1.85727	2.07492e-10	-1.86453	0.982878	-0.0245479	0.000671374	-1.92128	2.0964e-10	-1.81698	2.08322e-10	-1.86462
4590.24	184.174	0.0965	0.998146	0.00589748	2.82883e-05	1.70986	1.88536e-10	-1.8336	1.89245e-10	-1.84135	0.984956	-0.0231651	0.00058962	-1.89855	1.91193e-10	-1.79447	1.90007e-10	-1.84146
4613.78	185.128	0.097	0.998143	0.00594401	2.87481e-05	1.70864	1.73308e-10	-1.81271	1.7394e-10	-1.82095	0.986681	-0.0219152	0.000521757	-1.8786	1.7572e-10	-1.77473	1.74645e-10	-1.82107
4639.65	186.082	0.0975	0.99814	0.0059909	2.92155e-05	1.70743	1.6043e-10	-1.79413	1.60996e-10	-1.80286	0.988127	-0.0207835	0.000464881	-1.86097	1.62636e-10	-1.7573	1.61653e-10	-1.80299
4663.98	187.037	0.098	0.998138	0.00603813	2.96906e-05	1.70624	1.49458e-10	-1.77749	1.49968e-10	-1.7867	0.989349	-0.0197564	0.000416788	-1.84528	1.51487e-10	-1.74179	1.50583e-10	-1.78684
4686.5	187.991	0.0985	0.998135	0.00608572	3.01736e-05	1.70506	1.40047e-10	-1.7625	1.40508e-10	-1.77218	0.990392	-0.0188218	0.000375788	-1.83123	1.41924e-10	-1.72791	1.41088e-10	-1.77233
4708.78	188.945	0.099	0.998132	0.00613368	3.06646e-05	1.70389	1.31927e-10	-1.74891	1.32346e-10	-1.75905	0.991288	-0.0179687	0.000340569	-1.81859	1.33672e-10	-1.71542	1.32895e-10	-1.75922
4730.82	189.9	0.0995	0.99813	0.006182	3.11639e-05	1.70274	1.24884e-10	-1.73653	1.25266e-10	-1.74713	0.992062	-0.0171879	0.000310107	-1.80715	1.26515e-10	-1.70413	1.25788e-10	-1.7473
4753.42	190.854	0.1	0.998127	0.0062307	3.16715e-05	1.7016	1.18747e-10	-1.72519	1.19097e-10	-1.73624	0.992737	-0.016471	0.000283588	-1.79676	1.20278e-10	-1.69386	1.19595e-10	-1.73642
4775.74	191.808	0.1005	0.998124	0.00627978	3.21877e-05	1.70047	1.13378e-10	-1.71476	1.13699e-10	-1.72625	0.993328	-0.0158111	0.000260366	-1.78728	1.14821e-10	-1.6845	1.14178e-10	-1.72644
4798.68	192.762	0.101	0.998121	0.00632925	3.27125e-05	1.69936	1.08667e-10	-1.70513	1.08962e-10	-1.71705	0.993848	-0.0152018	0.000239919	-1.77859	1.10031e-10	-1.67591	1.09422e-10	-1.71725
4824.51	193.717	0.1015	0.998118	0.00637911	3.32463e-05	1.69826	1.04521e-10	-1.69619	1.04793e-10	-1.70854	0.994308	-0.0146379	0.000221823	-1.77061	1.05816e-10	-1.66801	1.05237e-10	-1.70876
4849.48	194.671	0.102	0.998115	0.00642937	3.37891e-05	1.69717	1.00865e-10	-1.68788	1.01116e-10	-1.70064	0.994718	-0.0141146	0.000205732	-1.76325	1.02098e-10	-1.66071	1.01547e-10	-1.70087
4874.19	195.625	0.1025	0.998112	0.00648003	3.43412e-05	1.69609	9.76376e-11	-1.68012	9.78692e-11	-1.69329	0.995084	-0.0136278	0.000191361	-1.75644	9.8815e-11	-1.65396	9.82871e-11	-1.69353
4897.32	196.579	0.103	0.998109	0.00653111	3.49028e-05	1.69503	9.47855e-11	-1.67285	9.49996e-11	-1.68642	0.995412	-0.013174	0.000178474	-1.75012	9.59129e-11	-1.64768	9.54065e-11	-1.68667
4919.3	197.534	0.1035	0.998106	0.0065826	3.5474e-05	1.69398	9.22654e-11	-1.66601	9.24634e-11	-1.67999	0.995707	-0.01275	0.000166872	-1.74424	9.33478e-11	-1.64183	9.28606e-11	-1.68024
4941.36	198.488	0.104	0.998102	0.00663452	3.60551e-05	1.69294	9.00406e-11	-1.65958	9.02236e-11	-1.67394	0.995974	-0.012353	0.00015639	-1.73876	9.10823e-11	-1.63635	9.06122e-11	-1.6742
4963.51	199.442	0.1045	0.998099	0.00668688	3.66462e-05	1.69192	8.80798e-11	-1.6535	8.82489e-11	-1.66824	0.996216	-0.0119805	0.000146889	-1.73364	8.90845e-11	-1.63123	8.86299e-11	-1.66851
4985.53	200.396	0.105	0.998096	0.00673967	3.72477e-05	1.6909	8.63565e-11	-1.64774	8.65126e-11	-1.66285	0.996436	-0.0116304	0.000138248	-1.72885	8.73276e-11	-1.62641	8.68869e-11	-1.66313
5007.47	201.351	0.1055	0.998092	0.0067929	3.78597e-05	1.6899	8.4848e-11	-1.64228	8.4992e-11	-1.65775	0.996636	-0.0113008	0.000130367	-1.72435	8.57886e-11	-1.62187	8.53604e-11	-1.65804
5029.49	202.305	0.106	0.998089	0.00684659	3.84823e-05	1.68891	8.35351e-11	-1.63709	8.36675e-11	-1.65292	0.99682	-0.0109899	0.000123158	-1.72012	8.44478e-11	-1.61758	8.40309e-11	-1.65321
5051.47	203.259	0.1065	0.998085	0.00690074	3.9116e-05	1.68793	8.24011e-11	-1.63213	8.25226e-11	-1.64831	0.996988	-0.0106962	0.000116547	-1.71613	8.32883e-11	-1.61353	8.28816e-11	-1.64861
5073.66	204.214	0.107	0.998081	0.00695536	3.97609e-05	1.68697	8.14317e-11	-1.62741	8.15428e-11	-1.64392	0.997143	-0.0104183	0.00011047	-1.71237	8.22955e-11	-1.60968	8.1898e-11	-1.64423
5099.17	205.168	0.1075	0.998078	0.00701045	4.04172e-05	1.68601	8.06146e-11	-1.62288	8.07158e-11	-1.63973	0.997285	-0.010155	0.000104868	-1.70882	8.14571e-11	-1.60603	8.10678e-11	-1.64004
5124.23	206.122	0.108	0.998074	0.00706603	4.10852e-05	1.68507	7.99392e-11	-1.61855	8.00309e-11	-1.63572	0.997417	-0.0099052	9.96949e-05	-1.70546	8.07621e-11	-1.60254	8.03803e-11	-1.63604
5146.34	207.076	0.1085	0.99807	0.00712211	4.17652e-05	1.68414	7.93964e-11	-1.61438	7.9479e-11	-1.63187	0.997539	-0.00966783	9.49063e-05	-1.70227	8.02014e-11	-1.59922	7.98263e-11	-1.6322
5168.35	208.031	0.109	0.998066	0.00717868	4.24575e-05	1.68322	7.89784e-11	-1.61038	7.90521e-11	-1.62818	0.997652	-0.00944201	9.04649e-05	-1.69925	7.97669e-11	-1.59605	7.93978e-11	-1.62851
5190.42	208.985	0.1095	0.998062	0.00723576	4.31622e-05	1.68231	7.86784e-11	-1.60653	7.87435e-11	-1.62462	0.997757	-0.00922693	8.63376e-05	-1.69637	7.94518e-11	-1.59301	7.9088e-11	-1.62496
5215.94	209.939	0.11	0.998058	0.00729336	4.38797e-05	1.68141	7.84908e-11	-1.60281	7.85474e-11	-1.6212	0.997855	-0.00902182	8.24951e-05	-1.69364	7.92503e-11	-1.59009	7.88912e-11	-1.62154
5239.44	210.893	0.1105	0.998054	0.00735148	4.46103e-05	1.68053	7.84106e-11	-1.59922	7.84589e-11	-1.61789	0.997946	-0.00882601	7.89114e-05	-1.69104	7.91573e-11	-1.58728	7.88024e-11	-1.61824
5263.02	211.848	0.111	0.99805	0.00741014	4.53543e-05	1.67966	7.84336e-11	-1.59575	7.84739e-11	-1.6147	0.998031	-0.00863887	7.55636e-05	-1.68855	7.91687e-11	-1.58458	7.88174e-11	-1.61505
5287.67	212.802	0.1115	0.998046	0.00746935	4.6112e-05	1.67879	7.85566e-11	-1.59239	7.85889e-11	-1.61161	0.998111	-0.00845984	7.24311e-05	-1.68618	7.9281e-11	-1.58198	7.89329e-11	-1.61196
5309.86	213.756	0.112	0.998041	0.00752911	4.68837e-05	1.67794	7.87766e-11	-1.58913	7.8801e-11	-1.60861	0.998185	-0.0082884	6.94956e-05	-1.68392	7.94912e-11	-1.57947	7.91458e-11	-1.60896
5331.85	214.711	0.1125	0.998037	0.00758943	4.76697e-05	1.6771	7.90914e-11	-1.58597	7.91079e-11	-1.6057	0.998255	-0.00812407	6.67406e-05	-1.68176	7.97971e-11	-1.57704	7.9454e-11	-1.60606
5353.85	215.665	0.113	0.998032	0.00765033	4.84704e-05	1.67627	7.94993e-11	-1.5829	7.9508e-11	-1.60287	0.998321	-0.0079664	6.41514e-05	-1.67968	8.01968e-11	-1.57468	7.98556e-11	-1.60323
5375.97	216.619	0.1135	0.998028	0.00771181	4.9286e-05	1.67545	7.9999e-11	-1.57991	7.99998e-11	-1.60012	0.998383	-0.007815	6.17147e-05	-1.6777	8.06891e-11	-1.5724	8.03494e-11	-1.60049
